trailID,trailName,length,elevation_feet,difficulty,routeType,reviews,parkID
10456353,Tomichi Trail,2092.142,544.9824,5,out and back,7,21
10325907,Dead Horse Trail,8529.502,207.8736,3,out and back,1,21
10038836,Shark Valley Trail,25427.572,6.7056,1,loop,150,22
10001023,Anhinga Trail,2414.01,0.0,1,loop,97,22
10003581,Pa-Hay-Okee Overlook Trail,321.868,0.0,1,loop,32,22
10236004,Gumbo Limbo Trail,643.736,0.0,1,loop,42,22
10017338,Long Pine Key Trail,24944.77,0.0,1,out and back,22,22
10016305,Mahogany Hammock Trail,643.736,0.0,1,loop,26,22
10016478,Everglades Coastal Prairie Trail,27358.78,4.8768,1,out and back,28,22
10002315,Pinelands Trail,643.736,0.0,1,loop,19,22
10017967,Everglades National Park East Entrance to Flamingo Scenic Route,58258.108,7.9248,1,point to point,12,22
10026433,Nine Mile Pond,8851.37,0.0,1,loop,8,22
10013214,Bobcat Boardwalk Trail,643.736,0.0,1,loop,17,22
10005233,Eco Pond Trail,804.67,0.9144,1,loop,10,22
10015102,Guy Bradley Trail,1609.34,1.8288,1,out and back,9,22
10013481,Snake Bight Trail,5793.624,0.9144,1,out and back,17,22
10030904,Flamingo Campground,3540.548,0.9144,1,loop,9,22
10236016,West Lake Trail,482.802,0.0,1,loop,8,22
10236014,Bear Lake Trail,12552.852,2.7432,1,out and back,6,22
10267812,Flamingo to Coot Bay,12070.05,1.8288,1,out and back,5,22
10003259,Christian Point Trail,8368.568,5.7912,1,loop,3,22
10013224,Rowdy Bend Trail,8368.568,1.8288,1,out and back,9,22
10267811,Wilderness Waterway,143070.326,5.7912,3,point to point,1,22
10021066,Fakahatchee Island,31703.998,0.0,3,loop,1,22
10395621,Otter Cave Hammock Trail,482.802,0.0,1,out and back,7,22
10267870,West Lake Canoe Trails,27519.714,0.9144,1,out and back,0,22
10035361,Fort Pickens Trail,13196.588,26.8224,1,out and back,35,23
10111232,Blackbird Marsh Trail,2574.944,2.7432,1,loop,14,23
10034730,Biscayne National Park Walk,15932.466,0.9144,1,out and back,16,24
10294502,Black Creek Canal Trail,2735.878,0.9144,1,out and back,16,24
10347885,Jetty Trail,1448.406,0.0,1,out and back,14,24
10294501,Boca Chita Trail,1287.472,0.9144,1,loop,3,24
10025862,Fort Jefferson Loop,804.67,0.9144,1,loop,10,25
10259207,Clayton County International Park Trail,2574.944,36.8808,3,loop,26,26
10042890,Cowles Bog Trail,6920.162,64.9224,3,loop,204,27
10018166,Little Calumet River Trail Loop,6276.426,50.9016,3,loop,64,27
10018164,West Beach Loop with Scallop Dunes and Long Lake Trail,5471.756,78.9432,3,loop,53,27
10033779,Dune Succession and West Beach Walk,4345.218,43.8912,1,out and back,12,27
10323594,West Beach Loop,1770.274,28.956,1,loop,28,27
10338879,Miller Woods Trail,6115.492,40.8432,1,out and back,29,27
10265729,Dune Ridge Trail,1448.406,26.8224,3,loop,35,27
10249715,Tolleston Dunes,5149.888,52.7304,3,loop,22,27
10351455,Beach Trail to Waverly Beach,1609.34,5.7912,1,out and back,15,27
10018161,Indiana's Lake Michigan Shoreline Scenic Drive,35083.612,84.7344,3,point to point,3,27
10331078,Portage Lake Front River Walk,3057.746,40.8432,1,loop,7,27
10496321,Bailey Homestead Loop,1770.274,20.7264,1,loop,13,27
10495796,Trail 3,2253.076,32.9184,1,loop,5,27
10337618,Calumet Trail,14805.928,13.716,1,point to point,4,27
10369418,Great Marsh Trail Loop,2253.076,1.8288,1,loop,3,27
10496311,Bailey Cemetary Trail,804.67,4.8768,1,out and back,1,27
10236102,Green River Bluffs Trail,7242.03,169.7736,3,loop,157,28
10234750,Cedar Sink Trail,2896.812,70.7136,1,out and back,105,28
10028243,Mammoth Cave National Park Scenic Drive,17541.806,173.736,1,point to point,30,28
10236103,Sinkhole Trail,3862.416,108.8136,1,out and back,63,28
10003973,Echo River Spring and Sinkhole Loop,4988.954,122.8344,1,loop,44,28
10236104,Echo River and River Styx Springs Trail,5471.756,129.8448,1,out and back,43,28
10039482,Sal Hollow and Buffalo Creek Loop Trail,8690.436,100.8888,1,loop,36,28
10268406,Dixon Cave Trail Loop,2414.01,83.82,1,loop,46,28
10023428,First Creek Lake Trail,5793.624,158.8008,3,loop,25,28
10236097,McCoy Hollow Trail,19794.882,434.9496,5,out and back,16,28
10269382,Heritage Trail Loop,1287.472,12.8016,1,loop,25,28
10039481,Mammoth Cave Park Long Loop Trail,25910.374,575.7672,3,loop,21,28
10272353,Big Hollow North and South Loops Trail,17863.674,178.9176,3,loop,32,28
10269383,Mammoth Cave Railroad Trail,25749.44,262.7376,3,out and back,19,28
10236099,Sand Cave Trail,321.868,6.7056,1,out and back,39,28
10236100,Sloan's Crossing Pond Trail,643.736,1.8288,1,loop,28,28
10288689,Turnhole Bend Nature Trail,804.67,29.8704,1,loop,28,28
10339232,Echo River Spring Trail,3540.548,48.768,1,out and back,16,28
10236062,Buffalo Trail,8851.37,62.7888,1,out and back,17,28
10037956,Turnhole Bend via Buffalo Trail,9656.04,117.9576,1,out and back,8,28
10030501,White Oak Trail,8207.634,156.972,3,out and back,15,28
10236098,Wet Prong Trail,11748.182,340.7664,3,out and back,14,28
10041962,Raymer Hollow Trail,11265.38,213.9696,3,out and back,9,28
10037955,Collie Ridge Loop,16093.4,285.9024,1,loop,4,28
10474893,Buffalo Creek and Saw Hollow Loop,19151.146,299.9232,3,loop,3,28
10382120,"Maple Springs, Raymer Hollow Trail, and Mill Branch Trail Loop",21404.222,324.9168,3,loop,4,28
10033788,Blair Spring Trail,9334.172,203.9112,3,out and back,5,28
10039483,Good Spring West Trail [CLOSED],5149.888,114.9096,3,out and back,6,28
10006208,The Beehive Loop Trail,2253.076,148.7424,5,loop,1123,29
10006042,Cadillac North Ridge Trail,6437.36,340.7664,3,out and back,679,29
10241910,Jordan Pond Full Loop Trail,5471.756,28.956,3,loop,578,29
10260660,Ocean Path and Gorham Mountain Loop Trail,4988.954,181.9656,3,loop,343,29
10010417,Cadillac Mountain South Ridge Trail Loop,12070.05,684.8856,5,loop,426,29
10279767,"Precipice, Orange and Black and Champlain North Ridge Trail Loop",3379.614,319.7352,5,loop,597,29
10235826,Ocean Path Trail: Thunder Hole and Monument Cove,7242.03,113.9952,1,out and back,388,29
10012621,Great Head Trail (Short Option),2574.944,91.7448,3,loop,279,29
10260691,South Bubble Mountain and Jordan Pond Loop,2253.076,149.9616,3,loop,252,29
10258661,Cadillac Summit Loop Trail,482.802,13.716,1,loop,210,29
10000347,Acadia Mountain and St. Sauveur Mountain Trail Loop,5632.69,355.7016,5,loop,247,29
10274864,Gorham Mountain,2574.944,130.7592,3,out and back,246,29
10016038,Bubbles Trail to Conners Nubble and Eagle Lake,7081.096,472.7448,3,loop,131,29
10235832,Ship Harbor Trail,2092.142,19.812,1,loop,263,29
10011593,Penobscot Mountain Trail,4667.086,296.8752,3,out and back,163,29
10000030,Dorr Mountain Ladder Trail,4345.218,344.7288,5,loop,152,29
10016942,Beech Mountain Loop Trail,1931.208,105.7656,3,loop,230,29
10009072,Bar Island Trail,2896.812,51.816,1,out and back,250,29
10277873,Great Head Trail (Full Loop),2896.812,80.772,3,loop,206,29
10002987,Wonderland Trail,2574.944,23.7744,1,out and back,220,29
10015501,The Bowl Trail,2092.142,136.8552,3,loop,102,29
10030291,Eagle Lake Carriage Road Trail,9656.04,102.7176,1,loop,173,29
10007378,Flying Mountain Trail,2414.01,97.8408,3,loop,177,29
10258677,Acadia Mountain and Man O War Trail,4023.35,207.8736,3,loop,150,29
10014248,Gorge Path Trail,5471.756,391.9728,3,out and back,146,29
10007829,North Gorham Mountain Trail,2414.01,136.8552,1,out and back,176,29
10356531,Thunder Hole,321.868,8.8392,1,loop,122,29
10010045,Pemetic North and South Ridge Trails,10621.644,569.976,5,out and back,106,29
10355329,The Beehive via Bowl Trail,1609.34,137.7696,3,loop,119,29
10011223,Sargent Mountain South Ridge Trail,10460.71,401.7264,3,out and back,102,29
10013878,Champlain Mountain & Beehive Loop Trail,10621.644,633.984,3,loop,63,29
10013403,Jordan Cliffs Trail to Penobscot Mountain,4828.02,314.8584,7,loop,73,29
10007749,Jordan Pond East Side Trail,4667.086,24.9936,3,out and back,79,29
10014845,North Bubble Trail,1448.406,113.9952,3,out and back,65,29
10258683,Bass Harbor Head Light Trail,321.868,9.7536,3,out and back,112,29
10302636,Jordan Pond to South Bubble Summit,4828.02,162.7632,3,out and back,86,29
10289730,The Bubbles and North Bubble,2414.01,150.876,3,out and back,79,29
10289978,"Beehive, Gorham Mountain and Ocean Path Loop",5632.69,238.9632,5,loop,55,29
10235861,Dorr Mountain Cannon Brook Loop Trail,5149.888,350.8248,5,loop,82,29
10014213,"Jordan Pond, Sargent Mountain, and Penobscot Mountain Loop Trail",8368.568,383.7432,3,loop,59,29
10009328,Parkman Mountain Trail,3540.548,227.9904,3,loop,96,29
10008614,Beech Cliff Trail via Beech Cliff Loop,2253.076,166.7256,3,loop,66,29
10000541,Sargent Mountain and Gilmore Peak via Giant Slide Trail,7242.03,420.9288,5,loop,71,29
10013499,Jesup Trail,3540.548,23.7744,1,out and back,81,29
10007701,Jordan Pond West Side Trail,5310.822,14.9352,3,out and back,48,29
10007431,Beachcroft Path Trail,3379.614,289.8648,3,out and back,85,29
10235834,Champlain North Ridge Trail,3057.746,253.8984,3,out and back,85,29
10258957,Schiff Path to Dorr Mountain,5149.888,361.7976,5,out and back,72,29
10322999,"Beehive, the Bowl, Gorham Mountain, Ocean Drive Loop",10138.842,311.8104,5,loop,45,29
10007964,Witch Hole Pond Carriage Trail,11748.182,139.9032,1,loop,72,29
10003667,Beech Cliff  Ladder and Canada Cliff Loop,2574.944,148.7424,3,loop,93,29
10009027,Norumbega Mountain and Hadlock Ponds Loop Trail,4828.02,214.884,3,loop,80,29
10258662,Compass Harbor Trail,1287.472,12.8016,1,out and back,55,29
10258969,Hunters Beach Trail,804.67,18.8976,1,out and back,45,29
10009396,Perpendicular Trail,3540.548,270.9672,7,out and back,54,29
10011012,Beech Mountain and Valley Loop,3701.482,145.9992,3,loop,71,29
10013121,Cadillac Mountain West Face Trail,4988.954,398.9832,5,out and back,57,29
10297173,Pemetic Mountain via Pemetic Northwest Trail,1931.208,232.8672,3,out and back,66,29
10258978,Jordan Pond Carry to Eagle Lake and Bubbles Trails Loop,5471.756,225.8568,3,loop,43,29
10260690,Acadia Park Loop Road,39428.83,623.9256,1,loop,32,29
10009660,Conners Nubble Trail,5632.69,115.824,3,out and back,42,29
10033567,Around The Mountain Loop Trail,24622.902,349.9104,5,loop,23,29
10010498,Bald Peak Trail,3701.482,220.98,3,loop,43,29
10005044,Canon Brook Trail,5954.558,292.9128,3,out and back,24,29
10291331,Sargent Mountain,6759.228,446.8368,3,out and back,35,29
10272276,Schoodic Head Overlook and The Anvil Loop Trail,4184.284,146.9136,3,loop,43,29
10028047,"Witch Hold Pond, Eagle Lake and Around Mountain Carriage Road",43613.114,1063.752,3,loop,23,29
10005452,Dorr Mountain North Ridge Trail to Gorge Path Loop,5149.888,359.9688,5,loop,34,29
10241325,Bernard Mountain Loop Trail,6598.294,499.872,7,loop,40,29
10290537,Bubble Pond Carriage Trail,8690.436,95.7072,3,out and back,34,29
10258956,Homans and Emery Path,1287.472,102.7176,1,loop,36,29
10017247,Lower Hadlock Pond Loop Trail,3701.482,30.7848,3,loop,39,29
10017169,Mansell Mountain Loop Trail,3540.548,266.7,3,loop,49,29
10290655,"Spring, Penobscot Mountain, Deer Brook and Jordan Pond Path Loop",6115.492,305.7144,3,loop,38,29
10235828,Schooner Head Path,9012.304,105.7656,1,out and back,19,29
10015098,Day Mountain Trail,4184.284,171.9072,1,out and back,39,29
10258997,Saint Sauveur Mountain and Valley Peak Loop Trail,3701.482,198.7296,3,loop,48,29
10347877,"Beehive, The Bowl, and Gorham Mountain",3862.416,214.884,3,loop,11,29
10242131,Long Pond And Great Notch Trails,7724.832,187.7568,3,loop,28,29
10259004,Alder and Anvil Trails Loop,3540.548,149.9616,3,loop,37,29
10279795,Beachcroft Path and Champlain North Ridge Trail,4828.02,304.8,3,loop,24,29
10258673,Quarry Path and Otter Cove Trail,3379.614,56.9976,1,out and back,31,29
10014092,Maple Spring Trail,4345.218,222.8088,3,out and back,32,29
10254744,Little Long Pond,3540.548,53.9496,1,out and back,23,29
10258977,Jordan Stream Path,5632.69,104.8512,1,out and back,19,29
10009579,Valley Peak Trail,4988.954,365.76,3,out and back,17,29
10319881,"Cannon Brook, Cadillac South Ridge and Ladder Trail",7402.964,496.824,3,loop,22,29
10239622,Carriage and Around Mountain Road Loop,6598.294,81.9912,1,loop,32,29
10356349,Bubbles Divide via Jordans Pond Path,6437.36,289.8648,3,loop,20,29
10013918,Valley and Beech South Ridge Trails,5793.624,237.744,3,loop,28,29
10006975,Beech Mountain West Ridge Trail,2896.812,231.9528,3,out and back,30,29
10013411,Schoodic Head Trail,1770.274,116.7384,3,out and back,19,29
10001420,Deer Brook Trail via Jordan Pond Path,8046.7,289.8648,5,out and back,18,29
10009813,Razorback Trail,3701.482,267.9192,3,out and back,24,29
10342865,Jesup Path,1609.34,2.7432,1,loop,34,29
10309573,Jordan Cliffs to Sargent and Penobscot Mountain Loop,7402.964,466.9536,3,loop,15,29
10347976,Cadillac North Ridge Trail to South Ridge Trail,9656.04,381.9144,3,point to point,25,29
10008569,Asticou and Jordan Pond Path,3218.68,58.8264,1,loop,23,29
10352558,Saint Sauveur and Acadia Mountain,8851.37,499.872,3,loop,12,29
10258966,Triad and Pemetic East Cliff Trails,5471.756,371.856,3,out and back,17,29
10030292,Stratheden Trail,3218.68,39.9288,1,out and back,22,29
10276731,"Canon Brook, Cadillac South Ridge and Dorr Mountain South Ridge Trail Loop",9656.04,544.9824,3,loop,17,29
10003725,The Anvil Trail,3218.68,156.972,3,out and back,21,29
10000372,Valley Cove Trail,4667.086,117.9576,1,out and back,7,29
10352247,Cadillac Mountain North Ridge and Gorge Path Loop,7724.832,400.812,5,loop,16,29
10282890,"Mansell Mountain via Perpendicular, Razorback and Cold Brook Trail Loop",4988.954,396.8496,3,loop,18,29
10028045,Ledge Trail to Saint Sauveur Trail,2253.076,141.732,3,out and back,25,29
10012463,Kebo Mountain and Dorr North Ridge Trails,5471.756,453.8472,3,out and back,19,29
10012701,Valley Trail to Canada Cliff Trail,2092.142,56.9976,1,loop,28,29
10354104,"Precipice, Orange, Black Path and Schooner Head Loop",4023.35,292.9128,3,loop,13,29
10235846,Acadia Long Pond Loop Trail,7885.766,231.9528,3,loop,17,29
10338973,Alder Trail to The Anvil,3862.416,155.7528,1,loop,10,29
10009227,Bernard Mountain Trail,4988.954,304.8,3,out and back,20,29
10347950,Penobscot Mountain and Bubbles Loop,8529.502,506.8824,5,loop,14,29
10016643,A. Murray Young Path via Canon Brook  and Dorr South Ridge Trail,7563.898,369.7224,7,loop,13,29
10346860,Parkman to Sargent to Maple Springs via Carriage Road,6920.162,434.9496,3,loop,22,29
10357220,"Bowl, Beehive, Chaplain South Ridge and The Precipice Trail",8851.37,650.748,3,out and back,16,29
10003185,Hunters Brook Trail,5793.624,187.7568,3,out and back,16,29
10326985,Jordan Stream and Carriage Road Loop,2735.878,59.7408,1,loop,10,29
10015481,Dorr Mountain North Ridge Trail to Ladder Trail,5149.888,359.9688,3,loop,13,29
10336808,Cadillac Man via Ladder Trail,4345.218,524.8656,3,out and back,15,29
10312233,Cadilac Mountain via Visitor Center,6759.228,542.8488,3,out and back,16,29
10347623,"North Bubble, South Bubble and Pemetic Mountain Loop",10299.776,532.7904,3,loop,7,29
10301297,Jordan Pond Nature Trail,1609.34,9.7536,1,loop,8,29
10011904,Hemlock Trail,2735.878,80.772,1,out and back,10,29
10258982,Sargent East Cliffs Trail,4828.02,480.9744,5,out and back,6,29
10002084,Sluiceway Trail,2574.944,219.7608,3,out and back,8,29
10357489,Sundew Trail,2896.812,41.7576,1,out and back,11,29
10259002,Duck Harbor Mountain and Goat Trails to Deep Cove,4506.152,125.8824,3,loop,10,29
10258959,Kebo Mountain Loop Trail,4345.218,139.9032,3,loop,12,29
10512851,Dorr Mountain via Wild Gardens to Schiff to Emery Path,5471.756,350.8248,3,out and back,4,29
10376701,Schoodic Head and Buck Cove Mountain Trail,5793.624,157.8864,3,loop,12,29
10290536,Aunt Betty Loop,9495.106,141.732,3,loop,11,29
10344064,Champlain Ridge via The Beehive Trail,9173.238,575.7672,3,out and back,7,29
10531584,"Flying Mountain, Valley Peak and St Sauveur Peak Trail",4988.954,283.7688,1,loop,14,29
10004090,Great Notch Trail,8046.7,351.7392,3,out and back,8,29
10006506,Western Head and Cliff Trail,5954.558,89.916,3,loop,5,29
10009723,Alder Path Trail,2092.142,28.956,1,out and back,15,29
10258651,Great Meadow Loop Trail,2896.812,28.956,1,loop,15,29
10330013,Bubble Divide and Sargent East Cliffs Trail Loop,6115.492,486.7656,3,loop,7,29
10033568,Acadia East Trail,1609.34,113.9952,1,out and back,9,29
10444304,"Dorr, Cadillac, Pemetic and Dike Peak Loop",15288.73,964.9968,3,loop,8,29
10477761,Duck Brook Trail,3218.68,57.912,1,out and back,11,29
10012522,Little Harbor Brook Trail,4988.954,53.9496,1,out and back,6,29
10003798,Triad Peak Loop,4345.218,135.9408,3,loop,9,29
10006288,Western Mountain Ridge Trail,5793.624,415.7472,3,out and back,4,29
10357245,Bernard Mountain: West Ledge Trail,2896.812,232.8672,3,out and back,7,29
10258953,Orange and Black Path Trail,2574.944,189.8904,3,out and back,9,29
10355503,Lower Harbor Trail,4506.152,80.772,1,loop,13,29
10012262,Spring Trail and Amphitheater Trail,6920.162,292.9128,1,out and back,3,29
10005747,Duck Harbor and Deep Cove Trail,12391.918,222.8088,1,out and back,4,29
10539067,Beech Mountain West Ridge and South Ridge Trails Loop,4023.35,233.7816,3,loop,14,29
10006592,Great Long Pond Trail from Great Notch,11104.446,290.7792,3,loop,5,29
10338365,Sargeant Mountain Ridge Loop,12070.05,540.7152,5,loop,5,29
10324476,McFarland Mountain and Youngs Mountain Trail,5149.888,225.8568,3,out and back,6,29
10526285,"Mansel, Bernard and Beach Mountain Loop",12230.984,675.7416,5,loop,7,29
10290169,Acadia Carriage Road from Bar Harbor to Jordan Pond,40716.302,529.7424,3,out and back,2,29
10340472,Homans Path to Kane Path to Wild Gardens Path Loop,3862.416,153.924,3,loop,4,29
10042693,Ledge Trail,1448.406,127.7112,3,out and back,5,29
10477074,Cadillac North Ridge Trail to Cadilac South Ridge Trail,8529.502,366.9792,3,point to point,5,29
10376686,Wonsqueak Bike Path Loop,5632.69,104.8512,1,loop,3,29
10263509,Homan Path loop,2253.076,147.828,3,loop,2,29
10376706,Frazer Point via Frazer Creek Bike Path,3218.68,51.816,1,out and back,6,29
10011991,Bowditch and Long Pond Trails via Duck Harbor Trail,14162.192,334.9752,5,loop,1,29
10419277,Redfield Hill Loop,3701.482,57.912,1,loop,3,29
10505598,Schoodic Woods to Blueberry Hill,6598.294,202.9968,3,point to point,3,29
10350967,Pretty Marsh Trail,965.604,19.812,1,out and back,2,29
10001379,South Face Trail,5793.624,458.724,3,out and back,2,29
10372065,Jordan Cliffs Trail to Bubbles Trail to Jordan Pond Path,7081.096,335.8896,3,loop,1,29
10330014,"Bubble Divide, Sargent East Cliffs, Penobscot Mountain Trail",8529.502,640.9944,3,loop,0,29
10531734,Valley Trail and Canada Cliff Loop,2574.944,66.7512,1,loop,1,29
10526284,"Jordan Cliffs, South Bubble and Pemetic Mountain Loop",9173.238,595.884,5,loop,3,29
10477083,Champlain North Ridge to Champlain South Ridge to Gorham Mountain Trail,6276.426,331.9272,3,point to point,2,29
10001291,Western Head via Goat Trail,6759.228,110.9472,3,out and back,1,29
